EVRG.OQ,TER.OQ,RTX.N,CI.N,KR.N,TRMB.OQ,PAYX.OQ,UNH.N,SYK.N,AVY.N,TROW.OQ,ADM.N,OXY.N,FITB.OQ,SCHW.N
0.0582255083079231,-0.2452054794642889,0.0005902026725743,0.0300111982247226,-0.0162195882831162,0.0180419993905982,-0.0636572446595711,-0.0091214091126752,0.0883210042860629,-0.1546907799118529,-0.0708992926643574,-0.268104149697666,-0.0304903751360739,0.0120986505306302,-0.0152235965736294
0.0074235807748754,0.180580762259486,0.053322381784244,0.0572950641359333,0.0634115408865503,0.153689715260504,-0.0562091503172076,0.0280393609046473,0.0020597322551827,0.0090707591290077,0.081384810580931,0.10819303662874,0.0595652173637817,-0.0202298850559711,0.0979478261009342
0.0518944954241485,-0.0799385088233943,-0.0374882849126676,0.100832627624124,0.13476446039,-0.0186351044861582,0.1267313019384769,0.0732811856721662,-0.0224049332191775,0.009723546234208,0.0532284240304266,0.0770780856366826,0.0566760545433562,-0.0249635555277163,-0.0052910052751074
0.0124843945061559,0.297410192143843,-0.0126582278623147,-0.0026160889451372,0.0430898581089618,-0.000256607654033,0.0768091582923747,0.0030686613035186,0.137300252298838,0.0700528700984262,0.0599041533388149,0.0729653882117023,0.0695437410799247,0.045862654681758,0.214539007073199
-0.0127414714417972,0.081777205390564,-0.0096036355726464,0.0802810304564233,-0.0055415617085485,-0.0626283367451717,-0.0223431681447355,-0.0152963671034776,0.0085043446176338,-0.0569966472589076,-0.0504898266680806,-0.0147307534307577,0.0091152163251846,-0.0392111369063018,-0.010772689307941
0.0140295493239331,-0.0178571428478526,0.0368000000334481,0.022248836261449,0.0430597771073235,-0.0774917853308019,0.0864342220841241,0.091262135906184,-0.0938588450827847,-0.0125872922520443,0.0403040620190741,0.0955131052813002,0.0327068932236803,-0.103857107610145,0.0665188470020925
-0.0841276419492304,-0.1793939394003119,-0.0108024691438178,-0.0168844391598327,-0.0335114133095971,-0.143069159983313,0.0496572272891036,0.0300711743743403,-0.1691280599006299,0.0813132277083184,0.0033690658500278,-0.01175993511815,-0.0766709586939459,0.0936564116552539,0.0533610533764249
0.0235294117479574,0.0805022156407427,0.0542337911149475,-0.0289117113862674,-0.0221105527446334,0.12850710079367,0.0941692466356317,0.0340300569848018,0.0542975407802928,0.0377758164057911,0.0981379731324621,-0.0294217087552742,0.0053245436034288,0.0024894199704779,0.0049428841760217
-0.0397455255868868,-0.0041011619972085,0.0384472511106206,-0.0070667753164272,-0.0298047276400191,0.0893186003566744,-0.101155387870616,0.0380888740397822,0.0285891741058499,-0.0535808036681071,0.0049761119444711,0.0462452270077118,0.0117042305600565,-0.0539385119348689,-0.0380327868666656
-0.0418604651092104,0.195607412502406,0.04399928456214,0.0886302596150624,-0.0254237288139887,0.127641589165714,-0.0423098972470014,-0.043772127462225,0.1231150123875299,0.0808757010895203,0.0610856587301667,0.277372262757375,0.2232098147429249,-0.0039766702202403,0.0081799590908919
0.0446601941711799,-0.0361653272161247,0.0060202207794775,0.0094572368381811,0.0891304347878736,0.0222388805551933,0.101788170550631,-0.0200269269791946,-0.0737474949919817,0.0108211830162157,0.0045793536541491,0.0102749247709588,-0.0631460444356835,0.0287463401693994,0.0978785938628193
-0.0214915251341786,-0.0762358546763838,-0.0090598290245671,0.0643258584574078,0.0159680638553679,0.1011977511677939,0.0401997503168021,-0.0401891343868252,-0.0406750324608223,-0.0253333333250103,0.0223671259901108,0.0608448927942031,0.0161662715372308,0.028194323078827,0.0616903145881635
0.0062469966159868,0.0870406189295421,0.0834914611014195,-0.180829888236897,-0.0049115913538059,0.0517203107756137,-0.0266930804604283,-0.109559613326927,-0.0133062697353061,0.0687414500581289,0.0764608106431497,0.0799405646232103,0.108904479221839,0.0269308943344926,0.0400929691910132
0.0176695319995557,-0.0765124555122241,-0.0004794283085245,-0.133271028038223,-0.0041485163157057,-0.0303925707112159,-0.0911116612958007,-0.116204262163978,0.0034285714129633,-0.0497600000227426,-0.0604584867620828,0.146629897008081,-0.0355265719209407,-0.0598713508126305,-0.0677051032517089
-0.0006665247599659,-0.105330764290883,0.014395393451821,0.0624973068664807,0.0870213823855772,-0.0282977797069852,0.0618360119914234,0.0186533211794337,-0.0407744874807632,-0.0157474421100618,-0.0404220487481064,-0.0069761847843324,0.0388511405818344,-0.0169108686592245,-0.0408163265368302
0.0973871733682896,-0.0567121320851801,-0.0193945127676584,-0.0736981017201109,0.0489478499515985,0.0759408602111828,-0.1190687546948269,0.0681107637582301,0.0807409166579252,0.0098174302176037,0.0925681036825089,0.0658914728413116,0.050706972209818,0.032205683353375,-0.0062578222854877
0.05584415585275,0.0684931507017073,0.0126596205851427,0.239123287692526,0.0413536213145842,0.0195711013876267,0.0506143943557029,0.0861384068344228,0.055372445581441,0.056455739390626,0.0665698377642905,-0.0620050005434104,-0.0535498839769165,0.031463030945317,0.0289789087583555
-0.0258040320253416,-0.0626780626973725,0.010205708824711,0.0289736676370012,-0.0281394372228285,-0.0385950581866604,0.0261765524883663,-0.0529355149337893,0.0324797002034332,-0.0224456959522672,0.0892273933543092,-0.0799125576803403,-0.0521372938977649,-0.021971622673454,0.0974862047987489
0.0769885155146273,0.0653495440943068,0.0374112076010078,0.0056740027491446,-0.0280898876389603,-0.0182667799450559,0.0770219601138614,-0.0085365853497396,0.0544464609794725,0.0493601462692317,-0.0112852664578001,0.016367476251367,-0.0243192683363908,0.0464810924360546,0.0178770949851041
0.0501579778884906,0.0627674750352467,-0.0141406323516863,0.0775346212749302,-0.0429878415552393,0.0378623972473986,-0.0017730496285038,0.0061500615283647,-0.0082233696678005,0.0685777637012952,-0.0841259776024793,-0.0857543578364692,0.0724328930263751,-0.0105395232082683,0.0092336866151125
-0.0144687518503733,0.0040268456520353,-0.0311483031350093,0.043996138516356,0.075023299167273,0.0575359599725142,0.0032986551815998,0.0947432762913816,0.0668940464556624,0.0127542709538306,0.0140372029230356,-0.0894586894589483,-0.0257382297763621,0.0480618113229344,0.054525627051635
0.0231124807384344,-0.0040106951913045,0.0879718490061356,0.0063084289560158,0.109666233207719,0.1153163808311849,0.0172392462986196,-0.0273590173069804,0.123933950297723,0.0063300456225745,0.0964130683158311,0.0012515644734847,-0.0505836575790847,-0.025164915719065,-0.0217166494150656
0.011671686745417,0.0818791946426403,-0.0313859717200944,0.0762839879120332,0.0052586869412296,-0.0646871686028104,0.0154961259807018,-0.0011481056170709,0.001291572479434,-0.0277940315919937,-0.0297978745604519,0.0779101394861217,-0.0038826574676968,0.009523809535441,-0.0207345331368489
0.034677139713429,0.02605459057304,-0.0095992686444071,0.0013016422648772,0.100506427737943,0.0143613001025875,-0.0679301009118701,0.0153270844324238,0.0693324733745737,-0.0270895746867857,0.0170458256659718,0.0674810936576731,0.0728453671069227,-0.0290520605190662,-0.01028138527336
-0.0109011628067058,0.0550181378633974,0.0327692307758345,0.0906350763681193,0.0446017699217395,0.0685543964120703,-0.0148524260470105,0.0016990749483256,-0.0208082026507235,-0.0320572673523247,0.0527654163971569,0.0544959128082278,0.0281890082953811,0.0491082967393435,0.045379989060767
-0.0260837619349805,-0.0246418338130838,0.0550128172097648,0.0773828652203068,0.0301193321154864,0.017782426779495,0.0889487870836156,0.0322276667879617,0.0364952263645688,0.0493569131782883,0.0336151369001265,-0.0916893212355853,0.0842209072886869,0.0436067996832155,0.178230308351544
-0.0746373055244881,0.0329024677111081,0.0053862508970972,-0.0652705827948793,-0.0722295514639002,0.10311750601067,-0.031683168322478,-0.066277159020988,-0.0626949933264744,0.0248082367118934,0.0137776527911868,-0.0556506849204248,0.0569561148050699,-0.0514278764883244,-0.0867823765032139
