ETR.N,HSIC.OQ,BRKb.N,MAR.OQ,PEG.N,COST.OQ,BIO.N,AXP.N,AEP.OQ,MCHP.OQ,SBUX.OQ,HD.N,ARE.N,EMR.N,RCL.N
0.021505803649287,0.0193897918564725,0.0509896008064581,0.0054066230826563,0.0374119718349419,0.0498921251395418,-0.0360777058272769,0.0304783950481577,0.0678651835713915,-0.0092625374745782,0.0176822633356194,0.0236819847816567,-0.0075990299365474,-0.0161986412898715,0.0474295491587051
0.0035419126315576,-0.0011188811320432,-0.0070188318054512,-0.0449057680851878,0.0084318143490282,-0.0351913691222396,0.0819577735002008,-0.027517783597129,-0.0457971014452174,-0.0680701754473196,0.0090884790195231,0.0308658341121473,0.0361681329377737,-0.0409731114068216,-0.0033898304966828
-0.082352941184478,-0.0133015961973096,0.0025682977387873,0.108343125726914,-0.0868454661510357,-0.0029286474843268,0.0395600496954578,-0.0559305689457824,-0.0753341433750356,0.0549698795312055,0.0294039735238281,-0.0580835117851809,-0.098095238089041,0.005006675589565,-0.0809523809578904
0.0088552584468135,-0.0469703419560083,-0.0471304905578768,0.0460135708343079,-0.0172494172558717,0.0115923765059458,-0.0423208191071019,0.0357507660756811,0.05567716794405,0.133182187710291,0.0458054555054757,0.0207445296890598,-0.0329109468509913,-0.0018156412792297,-0.0316276084096735
0.0256363303277987,-0.0598570577654748,-0.0057200538144029,0.0128731821345067,-0.0377693674762144,0.0870831127749564,0.0488239486897739,0.0153846153702029,0.0072395341560895,-0.0053610848369338,0.0698818897896012,-0.017726251910218,0.0445859872806638,0.0644891122335551,0.109662576698435
0.02660239241645,0.0627177700439185,-0.0206429780100542,-0.0216519646919724,-0.0257307019802486,-0.0075747414782494,-0.1097519537851139,-0.0219929933926994,-0.0278124999910927,-0.0814838300537367,0.0800367985232089,-0.0420454545444532,0.0582951743742148,-0.0448465775070249,-0.0152038700831298
0.0567282146126011,-0.0718330849550803,1.041123e-11,-0.0276639344282701,0.085641025638003,0.0125430398461611,-0.0393129770981582,-0.0045771144136672,0.0635803398960506,-0.0874929203694489,-0.0792163543222435,0.0867437722489773,0.0783824263382913,0.0323091018541743,-0.0339181286531438
0.0051409618690634,0.0004816955582036,-0.0079474775546597,0.0969717310516593,0.0194527070490103,0.009472917168775,0.0150973381121411,0.0287884845990001,-0.0235258172938941,0.0170519135864374,0.0513413505985334,0.0722100656396527,0.024206573575918,-0.005783132523939,0.0589623594614872
0.0783699059462251,0.0147648852591535,-0.0233368164448484,0.0486913009968928,-0.0002347417929313,0.153512993273912,0.0180039139113002,0.0336095901455371,0.0303504380277293,0.127049180306664,0.163220413574889,0.047959183674299,0.0050213024815493,0.0349006301347536,0.0688073394446025
-0.0002580696696422,0.0308397912169001,-0.0085592011294246,0.0433106992276953,0.0328715660892409,0.0158557280042082,0.0899653979010415,0.0497456189862851,0.0482347031480802,-0.0667448250218031,0.0639183055874875,0.0183787731327962,0.0870552611479247,0.0496901369832741,0.0665236051469864
0.0427337241908776,0.0684258975133492,0.0561151079212128,0.109346412066811,0.1918902419077139,-0.0039094650352274,0.0118165784677127,0.0118470651488294,0.0049751243914484,-0.0539389638004182,0.108425168881445,0.0237125748318712,0.0457109484629036,0.049087099654602,0.0980264438429873
0.028554519875997,-0.0226881102777664,0.0197922343366466,0.0031756112916683,0.0189298821629888,-0.0235488535366569,0.0247516123533289,-0.0514884264818708,0.0264997087997658,-0.0228807201614537,-0.134060295053842,-0.0346279831305485,-0.105616769671719,-0.0407988587921821,-0.0264511388766342
0.001880171355272,0.0628856890983047,0.0069770315806041,0.0145615701174869,0.0341232227478176,-0.0122511567316379,-0.168055791780417,0.0149953139358076,-0.0430016747196117,0.0568505209984513,-0.0405555555663327,-0.0300533204083567,0.0063100961697326,-0.0076326447966019,-0.1060654514573229
0.0222800925917197,-0.0091235830836323,-0.0527363183889829,0.0444322941446065,0.0071002887999136,-0.0517278385873741,-0.0040891432913114,-0.0491271117552761,0.0197604790404766,-0.0528040786563406,-0.0028951939486122,-0.0420871625664052,-0.0289592759918988,-0.0209589867164718,-0.0541798941857228
0.0373620152847913,0.0465959821443285,-0.0203046218451215,-0.0614717319804491,0.0682110682287671,-0.0814848347507398,-0.007595976187071,0.0258905976186865,0.0340575455219145,0.0949634755780057,-0.0414246999667006,-0.075052301272069,0.0689655172380064,-0.034806714915454,-0.0597449093721783
-0.0127304106604422,0.0741135697324649,0.0042851884072843,0.076334661377554,-0.04475043030519,0.12227375204646,0.114604882094057,0.0218216318798394,0.0234176993736623,0.0442677031418939,0.105613893362346,0.112524738489027,0.0069747166412506,0.067246120309796,0.097334602554481
0.0517889461332244,0.0305286671548569,-0.0094306049562487,0.01160963632107,0.106736694124278,-0.013210039611835,0.0989235337918786,-0.0092967107588668,0.0330624824979302,-0.0006747638175298,-0.0564383561713303,-0.0089644218475338,0.0697103472131473,-0.0577704227527286,0.0517661567227026
0.0316346790211119,0.0397398843874186,-0.000538889903182,0.0036646144722765,0.0572180203907677,0.0256581882950611,0.0138490119899792,0.0332519256187267,0.0496338486506822,0.048953409853931,0.0172280294228599,0.118508997422558,0.0953029271741128,0.0506147213716726,-0.0601736972991781
-0.0319605764387771,-0.0342830669181911,-0.0021567218038394,-0.0768219658267421,0.003888024892376,-0.0525911042856057,-0.0804597701245928,0.0043636363621175,-0.0301983748427861,0.0056994738601954,-0.0667935299879148,-0.0709851996876257,0.01864512118813,0.0287326121946681,-0.06006600661192
-0.0078761180082775,0.0223075077874753,-0.0162103746318213,-0.0016491788164509,0.0054743301143951,-0.0080570902280461,-0.0038043478085434,0.0398262128912388,0.0677783754633177,-0.0321336760906916,0.0216150081314177,-0.0540674603107305,0.0173316546649929,0.0671819262941276,0.0148286929284711
-0.048439181907618,-0.0699202252410099,0.0307579641247933,-0.0536507936539598,-0.0228402734631877,0.122302158276017,0.064193489716535,-0.0120931386732201,-0.0438287153484983,0.0016600265558863,0.128942115757572,0.0760356581035506,-0.0222517837837485,-0.0313370473542366,-0.0407407407142315
-0.0024569743327363,0.075933400607143,0.0497335701599468,0.0836967460610456,-0.0027031324450237,0.0359144573021366,-0.0017088175054836,0.0331525015096017,-0.0277453149107822,0.111757920651631,0.0767326732764348,0.0204550728822185,0.0389610389513375,0.0939414353590349,0.1066602316680259
-0.0192857142757906,0.0232121922657751,-0.0065989847529258,0.0381344654094995,0.0448813220952882,-0.0102040816395555,0.1201643272834779,0.000777907432016,0.015051997800008,-0.0362709832159094,-0.0144499178857252,-0.0311153662094685,-0.0333847736650927,-0.0120354450616012,-0.0143092472819352
0.0125273124474966,0.068744271286338,-0.00119230114276,-0.004927579513161,0.0715714945393391,0.0084899939394875,0.0299511002485102,0.0215925953556455,0.0062011323892601,0.172628304831425,0.0563145618240233,0.0017292490212348,0.0962732919348055,0.0368139223685706,-0.0923213492910472
0.0512527346523939,0.000214408251858,-0.0150068212769632,0.0264105642199544,-0.0033036483826258,0.0302874859979918,-0.149703264104426,0.027264060984867,-0.0119061993661548,-0.0615835777227196,0.145741324941884,0.0394574599117538,-0.0026062322982534,0.0618995706926866,0.0809001915415257
-0.0492345883191335,0.0259378349246371,0.0429362881178501,0.0044453147847984,-0.0692053132415853,0.0561622464919305,0.0879427673722115,-0.0246844840394723,-0.0679452054587533,0.0312499999997093,0.0363436123369252,0.007197437918184,0.0910087244451267,0.0222466691384052,-0.0463004993139587
0.0145053669763097,-0.0259089009514974,-0.0199203187344286,0.0651603498703006,-0.0209244222460494,0.0049852289322514,0.0490777867139907,0.0262999861400204,-0.0164609053445853,0.0264462809991725,-0.0098299681168558,-0.0560283688058799,-0.0496171194787627,0.0157838096337517,-0.0054735840204149
0.0103020021354359,-0.0113685113823878,0.0396341463465918,-0.0101272752070619,0.0164274322099085,-0.0253346290114567,0.0154410640633551,0.0102211484942794,0.0356120710522609,-0.0742264767687836,-0.043466595103419,-0.045329326333932,-0.0732891832452485,-0.0236198150453767,-0.0887772194467009
0.0091285123359219,0.0138858754478948,-0.0084718149229264,0.0558781453790829,0.0465457925485806,0.0793500850123892,-0.0222824450513451,-0.0209713024283897,-0.0005836008162827,-0.0218658892179269,0.0591865357506995,-0.0573226734842346,0.0645724510791368,0.0156325739095275,0.0084896568681973
0.0897526501554138,0.0145516798553185,0.0013144922854038,-0.0771248688238796,0.0198124621537845,-0.0741776532920927,0.0146288882129433,-0.0190014495320657,0.0545985401472959,-0.0384500745245226,-0.0926906779545146,-0.0301760268207054,0.0647271087087702,-0.0583462593837233,-0.1137254902043899
0.0141257776309813,0.0518877873810133,0.0513619954149761,0.0722984799400797,0.0384102031793081,-0.113153904468413,0.114129609942521,0.0092201306074439,0.0201991900000127,0.0668491881646642,-0.0948628137787243,-0.0121002592948515,0.0381275153469831,0.0468517157656425,0.0761061946664701
0.0074694140227074,0.0054140765921899,-0.0092086779970034,0.026022304836741,-0.118784775919485,0.0617653344831216,-0.0365072878508948,0.0673772364173379,-0.0030153508811521,-0.0509367681649836,0.0980328926146398,0.0623059520627218,-0.0357412938925337,0.0208155812681405,0.0680209545456001
0.0971494311482869,-0.0089748703777404,0.107435412740246,0.0810041407686499,-0.0022879555498511,0.0744766505605383,0.0380319525005459,0.0335826509317885,0.139125653027937,0.0157310302239198,0.108663729820893,0.0292252550525447,0.0628997867903465,0.0064393036126477,0.0435454779448756
0.0706334931763253,0.0370295834069085,0.0113798008675989,0.0809193200744593,0.101064701075969,-0.018580726622804,0.075320076271874,0.015741221227448,0.0114037697881368,0.0437649308281067,-0.0651655628993036,0.0233180454937756,0.0339017050919845,0.0333803685228775,0.0481481481587325
0.0109505037126878,-0.0494857364731311,0.0312236286901095,0.0583413561862189,-0.0040013047091063,0.0116724072013605,0.0452184927321711,0.0332084468916987,0.0257769212167061,-0.0413368513813024,0.0036837631153976,0.0576771135102676,-0.0188196186092052,0.017070357560607,-0.0215506478321514
0.0057409012049323,0.0365455288022105,0.0003682487905953,0.0088013411515957,0.0097921060446235,0.0626063930378746,0.0426563257385941,-0.0379976609829532,0.0223109440962113,0.062996941885445,-0.0135516657497473,0.0144422310768293,0.0792828685432572,0.0199591744182968,0.0857902368135015
0.0688670056146781,0.0275753397527305,-0.0393608463859097,-0.0047777315854818,0.117410114853251,-0.0028450851906172,-0.175732217577835,-0.0231879079399291,0.0394851060821566,0.0318542038056076,-0.115626788786409,-0.0279823269646834,-0.0292543373729309,-0.0363138137546561,-0.0945948785436899
0.0630192502655973,0.0576959938593844,0.0332103321176664,0.023225704688536,0.117521662351548,-0.0366791912776135,-0.0152284263681945,-0.008264462796428,0.086714222014576,-0.0019662921671499,0.0148867313886616,-0.0668420675932175,-0.0387318588762783,-5.32097e-12,0.040217123132644
0.0783454060250697,-0.0552736498902477,-0.0032967033024109,-0.0765931372416632,0.0410645472015989,-0.0023564321664065,0.0133161512104091,0.0785947059523391,0.030153846161455,0.135378553350981,-0.0108418367291578,0.0307566684680529,0.0545979874539149,0.0905082385795213,-0.0139943073935267
0.002442977212651,0.0268559370695234,-0.0008269018570257,0.0185799601948329,0.0288027761907672,0.0541347769077536,0.0555320050876971,0.071040052747634,-0.0441486204232232,0.0128750713619428,-0.0712443584735838,0.0264061262279665,-0.0061407652263152,0.0368797556286928,0.0459465960853813
-0.0491585473920522,-0.0018681113239176,-0.0055172413877144,-0.0594976319637381,-0.0063522324736271,0.0363024614809253,0.0116465863540189,-0.0584795321574761,-0.0543774931881593,-0.087235091179447,-0.0892051370955863,0.0182103706756174,-0.0724831093114819,-0.0340557275576728,-0.0079909013739384
-0.0688402421749691,0.0170316301693667,-0.0002773925145216,-0.0390841813178796,-0.0185691501548554,0.0243301033568568,-0.0186581976869715,-0.0408519767045955,-0.0344138543431959,-0.0197084233309648,0.0167682926936479,-0.0554002541437194,-0.110411072073688,0.0057692307562036,-0.103536528612932
0.0441848599367771,0.0708502024082907,0.079356270832333,0.0690734055439113,-0.0134648868455691,0.0326086956533433,0.13700107874694,0.0013665869394694,0.0310998600943448,0.0692236192396063,0.0326086956520124,0.0372861783031313,0.0835945663399455,0.0518731006597613,-0.0129769011370147
0.0450685195843175,0.0455404708734981,0.0159383033433305,-0.0197318370065117,0.0423008081172698,-0.0061538461513086,0.0732922201100634,0.0127942681680064,0.0359712230311959,-0.057113187953332,-0.0490018148953744,-0.153223701406738,0.0395557799336326,0.0810481413819988,0.030268810679801
0.106935081720498,-0.0154503616004641,0.116902834015477,-0.0542903151568743,0.0864871007980663,0.0959752321887586,0.0671823204473285,0.0291853018913981,0.0462239583247177,-0.086729074884617,0.0183206106837484,-0.0286683106858335,0.0714730936945172,-0.0178504321569998,0.0986420702312391
0.0034601366031499,-0.0125208681241479,0.0625283189872929,-0.0878131841564155,0.0014644351656103,0.0042508057868939,0.0448332988152886,-0.032321575035581,-0.0024411081890912,-0.12381117428694,-0.123313343328014,-0.0861096451057618,-0.0476051968332042,0.0967624369491367,-0.0541044775982796
-0.0001673080427964,0.038038884157882,0.0098081023318146,-0.0866635312360783,0.03218252371881,0.0350148368030958,0.0268556139277392,-0.118006103766867,-0.0232850849665865,0.0913511635965702,-0.124839675069029,-0.0567226890841899,0.0430352950035332,-0.006313574165262,0.0499658398161504
-0.0948795180785154,-0.0532573289975407,-0.0392736486507222,0.0520772381388748,-0.0228013029199255,-0.0260894495536466,-0.081161937858311,-0.0485595123225261,-0.0801116838606461,0.0155951623059886,-0.0762090864699692,0.138455827761332,-0.0338349562485326,-0.102717966830346,-0.0508953816925452
-0.0434749970345512,0.0290727679325846,0.0273626373529803,-0.0517241379109734,-0.081250000010252,-0.0865955384271613,-0.0080873857884665,-0.142335766428306,-0.035620887489586,-0.0253675755669447,-0.0497091486134765,-0.13433322465834,-0.0654586175170606,0.008030874254137,-0.130834160867371
0.0617091687555864,-0.040454697428705,-0.0431276072225364,0.0076246334254286,-0.0821337782887798,0.049257105959376,-0.058132147394716,0.0335697399487482,0.017350928665659,0.0633528265180989,-0.0261547022783868,0.0625310878044616,0.0185887394520057,0.0098116169524844,-0.0561042487511614
