RIC,date,return
MAA.N,2000-01-31,0.0031086556106312
MAA.N,2000-02-29,0.0338983050925403
MAA.N,2000-03-31,-0.0163934426261053
MAA.N,2000-04-28,0.0875108728147424
MAA.N,2000-05-31,-0.0183246073412551
MAA.N,2000-06-30,0.0239999999992069
MAA.N,2000-07-31,0.0112097663274682
MAA.N,2000-08-31,0.0211081794195058
MAA.N,2000-09-29,-0.0103359173227958
MAA.N,2000-10-31,-0.0567788223221433
MAA.N,2000-11-30,-0.0340909091123317
MAA.N,2000-12-29,0.0617647058689763
MAA.N,2001-01-31,0.0362288329400153
MAA.N,2001-02-28,-0.0438596491224045
MAA.N,2001-03-30,0.0311926605575312
MAA.N,2001-04-30,0.0451337718400413
MAA.N,2001-05-31,0.0524017467112277
MAA.N,2001-06-29,0.0618257261334176
MAA.N,2001-07-31,0.0290951928003675
MAA.N,2001-08-31,0.0019417475831655
MAA.N,2001-09-28,0.0077519379832215
MAA.N,2001-10-31,-0.0325815200755996
MAA.N,2001-11-30,0.0496338486463566
MAA.N,2001-12-31,0.019379844966938
MAA.N,2002-01-31,-0.0004719997834746
MAA.N,2002-02-28,-0.0023337223054768
MAA.N,2002-03-28,0.0194931773892957
MAA.N,2002-04-30,0.0455697896495524
MAA.N,2002-05-31,-0.0269259536272842
MAA.N,2002-06-28,0.0280553420397259
MAA.N,2002-07-31,-0.0144450577808997
MAA.N,2002-08-30,-0.0213592232884868
MAA.N,2002-09-30,-0.0115079364986793
MAA.N,2002-10-31,-0.0284501557650565
MAA.N,2002-11-29,0.0550847457589727
MAA.N,2002-12-31,-0.01807228915389
MAA.N,2003-01-31,-0.002587907402613
MAA.N,2003-02-28,-0.0205882352852305
MAA.N,2003-03-31,0.0167310167143947
MAA.N,2003-04-30,0.109392800885058
MAA.N,2003-05-30,0.021400778258013
MAA.N,2003-06-30,0.0289523809422216
MAA.N,2003-07-31,0.0807553281505853
MAA.N,2003-08-29,0.0276223776263094
MAA.N,2003-09-30,0.0268798911094059
MAA.N,2003-10-31,0.0600960065902631
MAA.N,2003-11-28,0.0464968152761915
MAA.N,2003-12-31,0.0219111381677457
MAA.N,2004-01-30,0.0455348669024018
MAA.N,2004-02-27,0.0391190958879892
MAA.N,2004-03-31,0.0354155047630957
MAA.N,2004-04-30,-0.115664879714858
MAA.N,2004-05-28,0.0939534883849962
MAA.N,2004-06-30,0.073979591851675
MAA.N,2004-07-30,-0.0393542333772439
MAA.N,2004-08-31,0.10599721060364
MAA.N,2004-09-30,-0.0176544766701138
MAA.N,2004-10-29,0.0250514708667556
MAA.N,2004-11-30,0.0033053648516807
MAA.N,2004-12-31,0.0446021287631442
MAA.N,2005-01-31,-0.0688300277961704
MAA.N,2005-02-28,-0.0068746694904058
MAA.N,2005-03-31,-0.0282215122615096
MAA.N,2005-04-29,0.0642675080082584
MAA.N,2005-05-31,0.059377452244985
MAA.N,2005-06-30,0.12148148149433
MAA.N,2005-07-29,0.0734914308784758
MAA.N,2005-08-31,-0.0695742471664218
MAA.N,2005-09-30,0.0381696428756415
MAA.N,2005-10-31,0.0163910697528753
MAA.N,2005-11-30,0.0411575562574815
MAA.N,2005-12-30,-0.0014412188371846
MAA.N,2006-01-31,0.0652679681274482
MAA.N,2006-02-28,0.063663075440231
MAA.N,2006-03-31,0.0082872928222557
MAA.N,2006-04-28,-0.0207466887237404
MAA.N,2006-05-31,-0.0471698113353487
MAA.N,2006-06-30,0.103960396039807
MAA.N,2006-07-31,0.0356459402522979
MAA.N,2006-08-31,0.057422969173669
MAA.N,2006-09-29,0.0135761589375856
MAA.N,2006-10-31,0.049286851307947
MAA.N,2006-11-30,-0.0573448546713111
MAA.N,2006-12-29,-0.0460000000030163
MAA.N,2007-01-31,0.0614255032288316
MAA.N,2007-02-28,-0.0813373253510046
MAA.N,2007-03-30,0.018649284825818
MAA.N,2007-04-30,-0.0307233778869876
MAA.N,2007-05-31,0.0889712696862235
MAA.N,2007-06-29,-0.106723404244613
MAA.N,2007-07-31,-0.130593940553565
MAA.N,2007-08-31,0.0988256149031018
MAA.N,2007-09-28,0.005242992539687
MAA.N,2007-10-31,0.0547990123919757
MAA.N,2007-11-30,-0.0713461538455084
MAA.N,2007-12-31,-0.1147235452453299
MAA.N,2008-01-31,0.087314884630759
MAA.N,2008-02-29,0.0585025103898566
MAA.N,2008-03-31,0.0278407919235579
MAA.N,2008-04-30,0.0662884940824354
MAA.N,2008-05-30,0.0662857142932112
MAA.N,2008-06-30,-0.0882458020407269
MAA.N,2008-07-31,0.138793788646288
MAA.N,2008-08-29,-0.127196798334055
MAA.N,2008-09-30,-0.0203349282354276
MAA.N,2008-10-31,-0.272608588646913
MAA.N,2008-11-28,0.0507945516477442
MAA.N,2008-12-31,0.0035106670284372
MAA.N,2009-01-30,-0.188691992530446
MAA.N,2009-02-27,-0.124915368977851
MAA.N,2009-03-31,0.192649903269901
MAA.N,2009-04-30,0.221649088087406
MAA.N,2009-05-29,-0.0189240335429115
MAA.N,2009-06-30,0.0115734362054709
MAA.N,2009-07-31,0.098950300897412
MAA.N,2009-08-31,0.1036047391187899
MAA.N,2009-09-30,0.0308359981793354
MAA.N,2009-10-30,-0.0148499459912689
MAA.N,2009-11-30,0.0613874942937194
MAA.N,2009-12-31,0.0380563319864307
MAA.N,2010-01-29,-0.0157768089017445
MAA.N,2010-02-26,0.106990622330531
MAA.N,2010-03-31,-0.0028879476331955
MAA.N,2010-04-30,0.0797604850545424
MAA.N,2010-05-28,-0.0115795187295215
MAA.N,2010-06-30,-0.0578436756334678
MAA.N,2010-07-30,0.110006981195395
MAA.N,2010-08-31,-0.000177053809762
MAA.N,2010-09-30,0.0320524172260534
MAA.N,2010-10-29,0.0578309472057432
MAA.N,2010-11-30,0.0055710306363587
MAA.N,2010-12-31,0.0345445657337562
MAA.N,2011-01-31,0.0143019967857476
MAA.N,2011-02-28,0.0191372549063784
MAA.N,2011-03-31,-0.0118516238390601
MAA.N,2011-04-29,0.0517049872724802
MAA.N,2011-05-31,0.025430067316073
MAA.N,2011-06-30,-0.015754923402416
MAA.N,2011-07-29,0.0585923354737428
MAA.N,2011-08-31,0.0097471394332076
MAA.N,2011-09-30,-0.157526580870216
MAA.N,2011-10-31,0.0472907543048378
MAA.N,2011-11-30,-0.0814102564144377
MAA.N,2011-12-30,0.0912421493246451
MAA.N,2012-01-31,0.0330064562325347
MAA.N,2012-02-29,-0.0242490613216512
MAA.N,2012-03-30,0.074715408053758
MAA.N,2012-04-30,0.0257574975407534
MAA.N,2012-05-31,-0.0099897164784284
MAA.N,2012-06-29,0.0126131473445893
MAA.N,2012-07-31,0.0243862721080348
MAA.N,2012-08-31,-0.0177668640993523
MAA.N,2012-09-28,-0.039558823537604
MAA.N,2012-10-31,0.0011323860281606
MAA.N,2012-11-30,-0.0369340132603316
MAA.N,2012-12-31,0.0389922978285049
MAA.N,2013-01-31,0.0203467790721119
MAA.N,2013-02-28,0.0622609759900645
MAA.N,2013-03-28,-0.0054723502431453
MAA.N,2013-04-30,0.0051168108097379
MAA.N,2013-05-31,-0.0110577622962899
MAA.N,2013-06-28,-0.002942474621519
MAA.N,2013-07-31,0.0069757095779945
MAA.N,2013-08-30,-0.0871946706294131
MAA.N,2013-09-30,0.0136230943842409
