CL.N,STE.N,AVB.N,FI.N,CAT.N,PLD.N,NTAP.OQ,PARA.OQ,WAB.N,LIN.OQ,ED.N,BKNG.OQ,PGR.N,AJG.N,LRCX.OQ
0.0428546440335134,-0.0066079294831847,0.0511406367362928,0.1239809782562,-0.0085551330858828,0.0040293040035606,0.2823795180534569,0.0486063118972875,0.119129027124293,0.0328856749259629,0.121990126006505,0.837837837832241,0.0588235294064974,0.0904361744447398,0.2291810048159279
-0.0280107346547863,0.0239467849317088,0.0334877065197698,0.0761559383597641,0.0673058485053846,0.0277271069009111,-0.0481503229719438,-0.0408611599150011,0.0145878920461725,0.0053699093781645,0.0067457548349048,-0.08537581699694,0.015636534314733,0.0045228773432062,0.0195968645063718
-0.0537905811686618,-0.0047639670725557,0.101782363982131,0.096321258065498,0.218858206598371,-0.0024849130239855,-0.0141887723599979,-0.0032065964200125,0.0611071171946949,0.0758735440842222,-0.082486136775798,0.46940598482722,-0.097264021891893,-0.024632352924385,0.1949478308433949
0.0124542124442211,0.0191470844237376,-0.0123456790448666,-0.0048668032646868,0.0646213131668163,0.0142348754346543,0.4023779724638969,0.0354698810218377,0.0610087585195727,-0.012991029976153,0.0094246128581072,0.200303951372392,0.0719806031032926,0.0177157934545971,0.181985294128958
0.0110347322478069,-0.0170794192873468,0.0237716442211293,-0.067438867464232,-0.0416260615354171,0.0810526315924589,-0.0838911200253624,-0.148888888878427,0.0127795527232206,-0.0260740023943685,0.0311156084038573,-0.265890098783164,-0.022709010656169,0.0541191672118932,-0.138802488310272
-0.0443547847610751,-0.0955690703825393,-0.0241452991125397,-0.0251173061235023,0.0697962421381774,-0.0266147354624818,0.202143205059619,0.040992167116261,-0.0347003154414907,0.123163841792578,-0.007114818445994,-0.0320800276110247,0.067862827371949,0.0321782178274281,0.297516930011113
-0.0129723632352368,0.110951008656309,0.0466389314701949,0.0617214043047127,0.0378002183568433,0.0490163387897455,-0.0636142625465881,-0.0137948332085648,0.0235600148377334,0.0316182811387353,0.0096025169559914,-0.320741268712471,0.058265582654414,0.0722850291004894,0.1134307585284759
-0.0466666666533975,-0.0229139645454793,0.014447884427476,0.0536000000259731,0.0916502300918447,0.0451366814894695,-0.111639982692756,0.130403021568008,0.0888178913760859,0.0682562895976631,0.0672456575802733,-0.0608604407022322,0.0706345736367674,0.0438127646694573,0.0093749999848338
0.0291736366934163,0.119469026553771,0.0271966526899095,-0.0544166033872803,-0.0547253306765025,0.0629562043886445,0.0891378470458002,-0.0919333032910643,-0.0451877934145805,-0.0730366492299006,0.0190653336501971,0.0675977653602393,-0.0112453642770047,-0.0372422283784885,-0.1718266253736619
0.0815291593479319,-0.0043478260810964,0.026069246431605,0.0334582441119861,-0.0304620504327793,0.0134477825476118,-0.0313059033922169,-0.0441855747738258,-0.0251887011006998,0.0256989550947453,0.0210110344649437,0.204081632660219,0.0001209921469018,0.0757672634287125,-0.0441121495441162
-0.0063119927942968,0.0242159587216574,0.0774585063587117,-0.0735560735605121,0.0438283828400921,0.0494071146081372,-0.0096952908494519,0.0195007800334561,-0.101577287075369,0.0262323018165516,-0.0015847860755466,0.171664493706852,0.0600750575090763,-0.0245333395025251,-0.0140789988384772
0.0549221517979079,-0.141085271321781,-0.0737215378798564,0.0220855465750311,-0.0126220433897215,-0.1848264729590659,-0.131934731941015,-0.0142820709193563,0.144662921353546,-0.0153556034388739,-0.0655328798198701,-0.101261127590959,-0.0009132420043116,-0.0104390543482468,-0.1217770725912859
-0.0117484450648999,0.0356498194620693,0.0971186782167679,0.0344638949644052,-0.0306188086926718,0.0907590759066895,0.0633727175160588,-0.0440093209618559,0.0122733053903883,0.0120383036942122,-0.0335134059017832,0.0813041683692974,-0.0199954296067079,-0.0117902575340707,0.135049683848032
0.0218531468646475,-0.0169934640227148,0.0509755367638978,0.0282919090293462,0.0542800265424344,0.0478063540262701,0.0873737373623624,-0.0317159121580218,0.0939963614309545,0.0833369137088583,0.0127356087751123,0.0278625953923237,-0.0051917709686785,-0.0363150276802753,0.0664544369403299
-0.085763848367571,-0.0886524822814305,0.0297239915017549,-0.119053741294661,-0.0700247122109684,0.0147271152315973,-0.103111936826726,-0.0596304591125506,0.0088691796016018,-0.011525933361348,0.0304325955800986,-0.120683252881756,-0.101758499417459,0.0170771757071531,-0.11007462685845
0.015037593989397,0.112840466938554,0.0378006872811138,0.0151780502095076,-0.0107497618957827,0.0628912920039799,0.0393578456756736,-0.0066021355829544,-0.0593335024743506,0.0286438529915327,0.0443313455175619,-0.118243243233067,0.0480292351931535,0.0287374878990958,-0.0964360587088532
-0.163333333328832,-0.041083916098559,0.0087534570903737,0.0023001725114539,0.1066024759307,-0.0088353413578572,0.145989038349771,0.0075052536797952,0.0923436586680161,0.0569879301150904,-0.0037914691802654,0.0617816091805157,0.0558098270948664,0.0477900895615961,0.0153132250613903
