APD.N,BIO.N,BEN.N,KIM.N,CTAS.OQ,WMB.N,HSY.N,FE.N,TROW.OQ,EFX.N,AMAT.OQ,SYK.N,XRAY.OQ,CPRT.OQ,MTB.N
-0.0076072914964431,0.075320076271874,-0.0633555633261684,0.0438892640031796,0.0193236714873239,0.136307818273351,0.006320228658271,0.024727925647227,-0.0841259776024793,-2.21024324276e-06,0.0367174192337993,-0.0082233696678005,0.0207800511486721,0.0442447286359403,-0.0211236284477481
0.0213348147316401,0.0452184927321711,0.0335435365673162,-0.0230892369532493,-0.0590047393362569,-0.0560294674430971,-0.0598451954037839,0.0076871657809782,0.0140372029230356,0.0687022900763994,0.0261401557121663,0.0668940464556624,-0.0639067325384608,-0.0069513406272917,0.0296695886833441
0.0623221399909608,0.0426563257385941,0.0811473177611999,0.103448275857534,0.0362629060720132,0.033307810105903,0.0248995983812264,-0.0160862354834618,0.0964130683158311,0.0229064039632874,-0.0390243902398455,0.123933950297723,0.033165829136063,-0.0186666666409854,-0.0069580877518338
0.0021430484695921,-0.175732217577835,-0.0144404332200803,0.0133064516146872,-0.0094253924612847,-0.0007410151904613,0.0412680926236551,0.0631643991756212,-0.0297978745604519,-0.0667369925826079,0.0502563186724097,0.001291572479434,0.0226977950615588,0.0003396739083021,-0.0066411837711974
-0.0064009354113148,-0.0152284263681945,0.0305987524990118,-0.0302427377494595,-0.105993065860794,0.0587407622703739,0.0336611194926475,0.058654307172022,0.0170458256659718,-0.0586260330842088,-0.0134625740379896,0.0693324733745737,0.039622223983351,-0.0488964346524385,-0.0341060707222461
0.0343428880399526,0.0133161512104091,0.0867334271473732,-0.0064915809156833,0.0379501385252781,0.0365425158189276,0.0054884742032985,0.0332125603810198,0.0527654163971569,0.0919067215356215,0.0491266375561818,-0.0208082026507235,0.0201526717303591,0.0346304891055877,-0.0387637054337124
0.0194771241869531,0.0555320050876971,0.033736958354005,-0.0370293322240611,0.023752335205953,0.0800334132607756,-0.0359610386623608,0.0188056149645413,0.0336151369001265,0.0570604241049211,-0.0032290681625797,0.0364952263645688,0.0817120622619172,0.0762594893004196,-0.0027998350402909
0.0354129111809067,0.0116465863540189,-0.0229936435302074,-0.177576150364211,0.0278936391708002,-0.0044080604383716,-0.0396509201459516,-0.0650007222144965,0.0137776527911868,0.0568641446596905,0.04031413611376,-0.0626949933264744,0.0597789688930308,-0.0192369349458177,-0.0319659512847102
0.074654721920727,-0.0186581976869715,-0.0384992828518246,-0.0104693210839258,-0.0727872178255412,0.019924098688757,-0.0892927696355977,-0.0614861733302138,0.0046251686291731,-0.0891490319500832,0.10920986409422,-0.0104612458361926,-0.0462624150532622,-0.0800915331792141,-0.0057062675517312
0.042144263014102,0.13700107874694,0.034545026296001,0.147066702381808,0.0024617067920118,-0.0357081333731752,0.0151246053395186,0.0198014879016037,-0.0155380778932106,-0.0469763661276035,-0.0281152911599681,0.0699983982449006,0.0791997807599394,0.0426439232258714,0.0028377783504425
0.0903207076851674,0.0732922201100634,-0.0324049479994102,0.0558150397077459,0.012278308321978,0.0987096774005611,-0.0019354838636455,0.0309244791528232,0.088486089698079,-0.0103842159891588,-0.0308988764071603,0.0293413173603221,0.0584198808866956,0.172119972745844,-0.0229505100226274
0.0009206218991524,0.0671823204473285,0.0182600838453637,-0.0735737241371793,-0.0134770889163696,0.0713446858450599,-0.0711053651870615,0.100410483104206,0.15352846113342,0.0099685204765236,-0.0618357487902975,0.0325770797021638,-0.0038424591518453,0.1160220994688699,-0.0383760270512798
0.012161471635642,0.0448332988152886,-0.0501233806214181,-0.0488921002051176,-0.125956284150431,-0.0487804877927903,-0.0671449477848069,-0.0092434159078256,-0.0429638854205303,-0.0319516671853157,-0.0272549281348184,0.0229577464802042,0.0313404050353978,-0.026576341831945,-0.0856453558493102
-0.0004055114134559,0.0268556139277392,-0.0694195073027587,-0.0680144925662738,0.0509534229432715,0.0337167496907023,-0.0127787521853659,0.055134189020934,-0.0059420882882835,-0.0233682514057546,-0.0568242166749163,0.0332815761303906,0.0533967046271195,0.138918629540808,-0.0958747419295347
-0.087295954574098,-0.081161937858311,-0.0891374639584064,-0.016208791185282,-0.0237953599353565,-0.106484069323232,-0.0812182741251009,-0.0154824440005615,-0.169021024968433,0.0200770077138064,0.0090090090154815,-0.103720556752428,-0.0824078187657996,-0.0392479436121087,0.125045972783114
0.0145523217086568,-0.0080873857884665,-0.0945984841211284,-0.056967327578031,-0.110517689122284,0.126681263682162,0.032630857169438,-0.0435089584048463,-0.0011860051428698,-0.0763315103473267,0.073306499033998,-0.0277736300011856,-0.0549503752109501,0.01908023484128,-0.0984043975216674
