INCY.OQ,COP.N,MAR.OQ,WAB.N,ANSS.OQ,BAC.N,ROL.N,BKNG.OQ,KMX.N,SYY.N,APH.N,PPL.N,EG.N,AMD.OQ,BFb.N
-0.27645051195186,-0.0850202429306322,0.0231481481725306,-0.110210970483131,-0.129032258068884,-0.157613993877196,0.1623307381512,-0.565217391302578,0.0847457626938821,0.0586826347304252,-0.16926070038464,0.0136570561376107,0.0276976125224654,-0.32596685081827,0.0636550307960547
-0.0613207546905592,0.0066371681007599,0.021106804285658,0.305555555555314,0.111111111142623,0.148669796533799,-0.0417910447968772,-0.47499999999903,-0.0156249999938772,0.0859728506868239,-0.265807962517265,0.089164357792231,0.1900311526572189,-0.0942622951005303,0.0320997206395544
0.120603015087172,0.0308571428577158,0.0925443787076235,0.178723404250316,-0.0555555555541457,0.173188010893592,-0.120249221186737,1.02380952382422,0.23174603177489,-0.100382545447679,0.235087719295415,-0.0716459197650068,-0.19860383943873,0.7809954751094981,-0.0045112781931016
-0.396860986542707,-0.0852150546929694,-0.0753899480265111,0.0115943689848828,0.035294117653409,-0.061501300635417,0.147569769629056,0.0117647058695632,0.0618556701191513,0.0126300148521893,-0.262396694218299,0.0891537544651736,0.101916376301794,-0.126016260176282,-0.0407854985008332
-0.0869888475700176,0.0326392796992381,-0.0337336316025983,-0.0928571428507886,0.147727272739906,0.0960960961071116,-0.0445544554706192,-0.058139534863232,0.464077669924168,-0.0275128393079076,-0.1176470588222299,-0.0323546523231244,0.0528066569751773,0.234418604655224,-0.0192033478683447
0.0504885993255989,0.0887892088655851,0.114133074306905,0.0519685039477606,0.0487128712913658,0.0228310502366942,-0.0331606217491923,0.916049382646091,0.339522546418778,0.0635571884170416,0.3365079365085959,0.251137397653,-0.0401383042682473,0.168048229112559,-0.0185633575444326
0.315968992254214,0.0862416107321824,0.0322580645231176,-0.0224522109819766,0.210725075549648,0.0681156734668713,0.0128984189014676,0.113402061850518,0.471287128726671,0.0572546230501048,0.202612826630127,0.0856363636207527,0.0645262333510418,-0.088709677418378,0.0773026315845153
0.155513666368193,-0.1195551436513989,0.0009746602672846,0.149425287341821,0.1678103555858859,0.0131645569643197,0.0562334217264121,0.675925925945379,0.0740242261406876,-0.086781029260219,-0.208967015605945,-0.074583781422026,0.101620029475311,0.0223008849287678,-0.0189135844470451
-0.232055464910928,0.0079867743273687,0.0086607519851715,-0.0333333333344418,0.0117521367577009,0.0598034316016558,-0.0080361627525061,-0.0198895027489384,-0.0125313283268975,-0.0089771047984463,0.0357053683062334,-0.182181818189254,-0.062834224592207,-0.367728531843572,0.0686581169972253
-0.061072756243016,0.0071816430051547,-0.0816753926669324,-0.0413416070925018,-0.0073917634642714,-0.0333228544384851,0.0295514077794039,-0.3776775648282279,-0.055837563458626,0.0439642324989109,-0.0253134040591121,-0.0362383281330557,-0.0731865260849934,-0.257940854334475,-0.0513138205611254
-0.2273755656065139,-0.0619130434783799,-0.236760402062298,-0.215262778974012,-0.0505319149117121,-0.0417301725730252,-0.233234714004121,-0.313405797109588,-0.24395161289219,-0.0885082084196752,-0.140489735350331,-0.243281424759242,-0.0030816640947067,-0.398523985243469,-0.0204651162812047
0.090775988310734,0.0150178439080808,-0.0619760479076961,0.119266055021988,0.17591036414392,0.010102739715913,0.0450160771627071,0.269129287611478,0.6266666666649879,-0.0535249067588595,0.282014388505273,0.0475460122699922,0.0332302936533106,0.207361963187266,-0.0591959480591194
0.276510067127812,0.0224223488275197,0.200766038933685,-0.0156128025112464,0.191043353967492,0.0405153415564274,0.19118462121243,-0.126819126841345,0.0901639344005805,0.0199087515615801,0.0639730639531622,0.0415812591521201,0.0699084340242275,0.378048780476484,0.0245625841138841
0.0220820189326401,0.0832284738307087,0.0822764669392537,0.0249999999806605,-0.0140000000111693,0.0354873340023356,0.0362694300642177,0.385714285727473,0.139849624066171,0.0662871085908382,0.0137130801622156,-0.0127465045447639,-0.0104968509560869,0.169616519168494,0.0338859107925669
-0.2412551440260359,-0.0297046133539287,0.0031980319877726,0.117886178868873,-0.089655172405399,0.001270849878433,0.003000000008825,0.0824742267836931,-0.0734388742017854,0.133502845597754,-0.042663891776311,-0.0329985652812879,-0.0282885431429774,0.0119798234577388,0.0463258785881451
-0.254915254220687,0.0174020637966754,-0.0321235900150012,0.0255006518039734,0.0049019607836127,0.0241739102143048,0.001127578289743,-0.365079365076795,0.269102990036276,-0.0016880485813379,-0.0830434782312356,-0.032344213634501,0.0615720523872825,-0.158878504686027,0.0374045801588378
0.0828025477586161,0.0624259854403326,0.138839625013396,0.0638750886927439,0.201773835925821,0.0636434714808332,0.0534198702159299,0.307500000001674,-0.0329094988834923,0.0084545146954897,0.109530583220207,0.226899891234671,-0.0481811942549436,0.0896296296194199,0.0762553345722177
-0.310084033610119,-0.0418808971470932,-0.0210299126027349,0.0200133422267228,-0.0590405903943064,0.0655689503133092,-0.0426540284488458,-0.0346080305871771,0.140757927269327,-0.0240919385310948,-0.0630341880570485,-0.0378692249529516,-0.0207672339028284,-0.239972807625221,0.0805387575663339
-0.10487210718224,-0.0377863233767075,-0.0796540737513483,-0.103357206436152,0.0509803921530427,0.0459437086216756,0.0371715480674555,-0.201822142982565,-0.102711864401362,-0.0399862116590716,0.0250855188275811,-0.0713723432174583,-0.076732177235123,0.0223613595686078,0.001144746892032
-0.0107497618702953,0.0231103388305061,-0.0574024007211658,0.0401459853852213,-0.250000000004152,-0.0642838341310635,-0.0267942583817866,-0.307692307693757,-0.18209293540035,-0.0226211849140633,-0.1991101223513739,-0.055016586882922,-0.106372783895647,-0.149606299234393,-0.119433140906649
-0.148555708393147,-0.12109375002166,-0.119579500662176,-0.122105263151888,0.0363184079716692,-0.0548607163275683,0.0029498525199933,-0.33691756272603,-0.1824480369565869,-0.0396728961562264,0.0458333333249243,-0.0009068923890469,-0.0214477211737569,-0.173868312754419,-0.0176811594156207
-0.0113085621734302,0.0235232782750083,-0.0229850746595288,0.0312026462254977,-0.0062409985592424,0.0538345864679288,-0.0234842225682537,0.270270270278786,-0.0875706214806257,0.0886756237865376,0.0310756972131285,0.0998487140618284,-0.0085634171804687,0.102117061035407,0.0442608512093976
-0.241830065384555,-0.12057816662414,-0.112073521677585,0.0923196276349814,-0.167632850222951,-0.0815039179111096,-0.0236537493747913,-0.378723404247499,-0.0061919504855072,0.0010578279350317,-0.2014425554017569,-0.0951886400576953,0.0121771217600925,-0.396610169486335,-0.0494107624683632
0.0646551724005417,0.0575259515179238,0.0669196274802444,0.0113636363595517,0.137550783540128,0.0940438871751208,0.219072164953343,0.508219178086826,0.0211838006290758,0.119408489445688,0.2419354838592489,0.0636140135546597,0.0576011666016305,0.149812734098688,0.0797610156671142
