OMC.N,TSN.N,LEN.N,GE.N,CMA.N,DHR.N,XEL.OQ,ACGL.OQ,IVZ.N,POOL.OQ,TRMB.OQ,BBY.N,IT.N,SHW.N,TXN.OQ
0.046174916288692,0.0155210643009713,0.0086869361674919,0.0581076970006398,0.0219665696939924,0.0493534930084879,-0.0104808795488786,0.020862800551077,-6.22790473066e-05,0.0791350356623879,0.1011977511677939,0.0384329743736702,-0.0092329545429681,0.0913644020559701,0.0877721943103367
0.0812012011768097,0.0625909752493856,-0.0902616760436428,-0.0054629097273881,-0.0189753320844389,0.0088119590913342,0.0380165289438665,0.0521302389892497,0.159597030748097,-0.0040503090874841,0.0517203107756137,0.0144395350543456,0.0050179211487286,0.0303398058312275,0.0698993808851732
0.056660371088697,0.0993065388199235,-0.125178319801122,-0.009540329550729,-0.0372780024708149,3.26805e-12,-0.0037154989267671,-0.0551440329083443,-0.1060813900292479,-0.0732848811216211,-0.0303925707112159,-0.0645958348029142,0.1162624821651849,-0.0455295280680482,-0.100259291290086
-0.0608272616088673,-0.0718301061829059,-0.0738885409990496,-0.0307094526728486,-0.0400855343715038,0.0035942723692166,0.0339951655418065,0.0358885017493917,-0.0542199488472433,0.0101875434151333,-0.0282977797069852,0.0362163002143987,-0.0926517571711748,-0.0183998345898133,-0.0300992635311094
-0.0065102705056968,-0.0477792732165946,0.0081135902490485,-0.0081917475759314,0.126178111185165,0.01368159204409,0.0448383732818949,0.0235452404771411,0.0611141157319195,-0.107724043081808,0.0759408602111828,-0.173231218079375,0.0028169014208006,0.0657118787061539,-0.0158367351803298
-0.0123149926551003,0.0438105087793357,0.0060187520337633,0.0419088406326891,-0.0222032450784716,0.0167177914048204,0.0379241517081559,-0.0207032533695969,0.0642201834883387,-0.0195518510698804,0.0195711013876267,0.0366122629150771,0.0948033707923355,0.0254608129016076,0.094358629919352
0.0736385540222235,0.0780719619775787,0.0091436217841014,0.0439296180539703,0.0045851220299826,0.0362066352973998,0.0034803992304883,0.0652684563798533,0.0577961019581443,0.0112949829381717,-0.0385950581866604,0.141702127803746,0.128287363720012,0.0801704105385095,0.0202516109132879
0.083867521364807,-0.090050377840838,0.0492817679381257,-0.0053824362379593,0.0223120168475985,0.0451434396301049,0.0687651331788812,0.0126004095088689,0.0483576642478476,0.0644155844017156,-0.0182667799450559,0.0315533980496705,0.0574189880745064,0.0618501254881603,-0.0911165539342452
0.0069985214522101,0.10242388851264,0.109509804004081,0.0048419253917779,0.001031104992367,0.0188100877909461,0.0403262347317379,0.039041841667516,-0.0587467363091099,0.0022288731696358,0.0378623972473986,-0.005067873298367,0.0365591398163023,0.0602972632867309,-0.0208747515200834
0.0257168460569431,0.035242290753936,-0.0007619047605484,0.0625240528473441,0.0175471079136778,-0.0090298720443639,0.0140293867106356,0.0121257484914621,0.139620896886492,-0.0439345862914851,0.0575359599725142,-0.103335721088377,0.0264522821663795,0.0164668265372174,-0.0253807106573511
0.0063133728698769,0.0790273556239767,0.0365993137808864,-0.0311744154785486,0.0105657805229221,0.022363335164256,0.0117085863019085,-0.0446679485440845,-0.0113590263678054,-0.0656114373222239,0.1153163808311849,0.0245984956331597,0.104598281973366,0.0868197546486286,0.0843862224448113
-0.0151140684389225,0.0304512982342411,-0.0918868788165092,-0.0236836777650559,0.0183811129881686,-0.0326762084756901,0.0128589798541765,-0.001548227259408,-0.0205170291042998,-0.0409836065507566,-0.0646871686028104,-0.077976190483896,-0.0320219579029505,-0.0323444281271559,-0.0073741583974259
-0.0095027369611381,0.0635616438368551,-0.142770105607887,0.0126002290982918,-0.0101581894877044,-0.0023693741620189,0.0543125196498564,0.057683361800906,-0.0741516547883472,0.0230107374247273,0.0143613001025875,0.0484183344270703,0.131852551985914,-0.0076634109720047,-0.0277777777784339
0.0227583512492868,0.0798557444701048,0.0118455342330188,0.0424208144851157,0.0471921515627602,-0.0036389083011525,-0.0243013365815957,0.0675853980381984,0.0824239494952301,0.1209497206728559,0.0685543964120703,-0.0405239595804962,0.0534446764110672,-0.034373107191601,0.144458554904643
0.0056346098591704,0.0653643093060485,0.0727363100516318,0.019533369494219,0.0148602810276146,0.0324483775787816,-0.0473225404869511,-0.0127712166982604,0.0143399409562161,0.0235533877921554,0.017782426779495,0.0351554126518261,0.0923503765253224,0.0656573338442983,0.0288041896916764
0.0079863896277505,0.0336473755147453,-0.1991237678039669,0.0259778459180251,-0.043650021064537,0.0276248581708878,-0.0979203215267537,0.0090415913360493,0.074844074836941,-0.0468864468914338,0.10311750601067,-0.0335473182946494,-0.107764876650733,-0.0172974571205562,0.0641968325836519
-0.0198412698497307,-0.0755208333110609,-0.1613785557998319,0.0125391849427741,-0.114511518414174,-0.0108609271603216,-0.0083048363351645,-0.0397022332471912,-0.0255319148992132,-0.1388675377875489,0.0257763975236496,-0.0425901254049285,-0.148840992270534,0.0484429065733509,-0.0627122871539737
-0.0181222286864876,0.0136406396711684,-0.0730940504554486,0.0028379772879456,0.0592480060646909,0.0399035886310219,0.0152709359617449,0.0311513063309017,-0.0198491464937166,-0.0251653045614408,0.0690281561925616,-0.0143529939390297,0.0563784042174964,-0.0052738637082364,-0.0269963057819698
-0.0529192947814018,-0.171693735466468,-0.1987973116317549,0.0723202045522469,-0.0696435444598299,0.0654122210766845,0.0561654561495426,0.0359181400465995,0.112766711882118,-0.234915773351435,0.110450297359508,0.0470989760963663,0.106286748084071,-0.0478191566495551,0.0686331775742575
0.0600956539773361,-0.1148459383755979,0.0088300220672579,-0.0057971014672049,-0.0897035881473062,0.0357876919518473,0.0468895078967055,0.0048380593997496,0.123076923052154,-0.0560448358623172,0.0635042081483594,0.0571525642690649,-0.1046606704865729,-0.0272409070013044,-0.106278390613552
-0.0437426441629494,-0.0537542956669013,-0.301612524465067,-0.0697278911516162,-0.0192802056266904,0.0134236022086791,0.0248337028915957,-0.0667379965177807,-0.143835616446445,-0.0905897598692097,-0.1110311750558319,0.0521434459978782,-0.137442922398026,-0.0121307972080845,-0.0315950920124407
-0.022005274374252,0.0281690140665778,0.12941919191086,-0.0236440672779881,-0.0348697041224355,0.0109424538358605,-0.0135959250223945,0.0081685296803883,0.1954285714333219,-0.0698874296473969,-0.184246021052446,0.0313418217251278,-0.0704076230876679,-0.0762374661808157,0.0579664238151698
-0.0454449821192655,-0.0704500978380874,0.151481274463806,-0.0447801456636486,0.002067539618894,-0.151470253010853,-0.0788657509863108,0.0015636105166922,-0.132568514968966,0.242561775104572,-0.125330687819319,-0.0703778635883683,-0.154328018238469,-0.0143004824206961,-0.07090287649796
-0.0154286973866977,0.0139574306880719,-0.089100973790595,-0.0554945173267658,-0.16918844569512,-0.004029550035224,-0.0466570466635343,-0.0281010502383822,-0.0591476855423327,-0.226866883115192,0.0336483932052545,-0.118828109000784,0.2734006734145809,-0.0891485918736684,-0.0313611380743674
-0.0076637468604933,0.106870228982319,0.0107469102650258,0.116777308356218,-0.0149083436008397,0.0257523610835888,0.0181692909192903,0.002774532688361,-0.0396389447229935,-0.0024759971161757,0.0457205559515088,-0.0360381306578456,0.0227392913711491,-0.0142912321167893,-0.0564085447252947
