STT.N,BBY.N,PG.N,FMC.N,AMAT.OQ,A.N,CNP.N,WFC.N,TAP.N,OXY.N,LEN.N,IEX.N,AES.N,GIS.N,PH.N
0.0809200728079558,0.0144395350543456,0.015824915641629,0.0254920942353374,0.0251284979969923,0.0231691078662466,0.0075440067278056,0.0754657898822129,0.0763625765088771,0.108904479221839,-0.0902616760436428,-0.0232945996847254,-0.0052754982372118,-0.0198531415369146,0.0054583798483873
-0.0492957746609152,-0.0645958348029142,-0.0680295481894769,0.0158904971708433,-0.0552998915144634,-0.0918792295721561,0.0099522149914088,-0.0263148412636046,-0.1185485885562079,-0.0355265719209407,-0.125178319801122,-0.0482283464656992,0.0842663523709253,0.0516822050980581,-0.0347039240020637
-0.0613752288123072,0.0362163002143987,0.0248847926477888,8.843787924029e-05,-0.0372560615072086,-0.0954428202854961,0.0425354462109235,0.0106976043255679,0.047854276011434,0.0388511405818344,-0.0738885409990496,-0.0237849017651751,0.0027173913072167,-0.0044324532465089,-0.0053832350616559
0.0339128937861819,-0.173231218079375,0.0163235936544339,-0.0419319770064751,-0.0331695331423865,-0.0988593156289567,0.099199999998195,0.0784138342503706,0.0525928108404872,0.050706972209818,0.0081135902490485,-0.0763503518457773,0.0764227642138178,0.0115376857859668,-0.0690721649394861
0.0289710289594709,0.0366122629150771,0.101423487539474,-0.0092397471024869,0.0758444869430537,0.130801687749841,0.0629660772401934,-0.0318279090249739,-0.0115895969633132,-0.0535498839769165,0.0060187520337633,-0.0336018412221617,0.0694864048284711,0.0448940269804314,0.0286544846614063
0.0129392889104045,0.141702127803746,0.0012924071048347,0.0512162562116796,0.050355450243927,0.0164800995195686,-0.0089965397954254,0.0411510791493383,-0.019914651475407,-0.0521372938977649,0.0091436217841014,0.0252441057586332,-0.0400188323790905,0.0437027475452789,0.0496961512415042
0.0293269230718214,0.0315533980496705,0.0278148159890311,0.0699235211826785,-0.0191765369378715,0.0890180483232371,0.0810055865847774,0.0030403537696366,0.0330914368615149,-0.0243192683363908,0.0492817679381257,0.0928784586901523,0.0784698381348221,0.0101578596483089,0.0759037694692379
-0.0326950023170856,-0.005067873298367,-0.009465215316637,0.0339897884925513,0.0367174192337993,-0.050773573022184,0.0659932829324983,-0.0213787532375478,0.0031471114785201,0.0724328930263751,0.109509804004081,0.0223880596974209,0.0627557981166282,-0.0153115100258727,0.0012752469102612
0.0888250485563846,-0.103335721088377,0.0235706322762153,0.0825141076119917,0.0261401557121663,0.0945351758825693,0.0140672782704696,0.0090805902670072,0.0754079909756682,-0.0257382297763621,-0.0007619047605484,-0.0112617309711013,-0.05691056909471,0.0294906166214923,-0.0790608528927849
0.0535290628600527,0.0245984956331597,0.0141228558943658,0.016982364473829,-0.0390243902398455,-0.0817790530851799,0.0410132690050953,0.0179977503080575,0.0570381998948322,-0.0505836575790847,0.0365993137808864,0.0982454388521398,-0.0567150635194671,0.000174733527261,0.0764828303594118
-0.0779732582668389,-0.077976190483896,-0.0212733158483897,-0.0549775208842773,0.0502563186724097,-0.0087500000091844,0.0432741884689127,-0.0339643652449184,0.0489106738690182,-0.0038826574676968,-0.0918868788165092,0.0021194605199053,0.0254930254990926,-0.015373864440062,-0.0013556117173775
-0.0084114293036452,0.0484183344270703,-0.0051976689355017,0.0277293401581107,-0.0134625740379896,0.0621059268613808,0.0056053811704797,-0.0077809798305945,0.120558976779489,0.0728453671069227,-0.142770105607887,-0.02172659104035,0.0093808630577358,0.0330021291713605,0.0475785896320719
