STLD.OQ,ALB.N,MSI.N,PFE.N,SWK.N,ADP.OQ,EBAY.OQ,OKE.N,PHM.N,GPC.N,WAT.N,CPT.N,ALL.N,RCL.N,PH.N
0.0874439461901302,-0.0452855694624733,0.112786489744026,0.0050045271194449,0.0224392819485641,-0.0070175438515048,0.027301208413629,-0.0211546936988222,0.222994900317874,0.0537014563186091,-0.0255869163917576,0.004597701163088,0.0099136961234038,0.0474295491587051,0.0247748697369146
0.0218556700919412,0.0318647281852533,-0.0437787386349323,-0.0436562073701871,0.109467029506846,-0.0073058490928197,0.006825442925513,0.0153084196271358,0.0547655612228508,-0.049699233568676,0.105576610717039,0.0436090271601581,-0.003725619096743,-0.0033898304966828,0.005875022247678
-0.0286521388136148,0.0086206896750791,0.0369318181692389,0.0202567759970065,-0.0039831302515841,0.0430952380954443,0.151305351238195,-0.0618748039187036,-0.115647482029786,0.0941320293465699,0.0565621939483788,-0.0585094549698294,0.0096788385272592,-0.0809523809578904,-0.0214159292184282
0.0635646032347108,-0.0160683760693501,0.0832876712365649,-0.007040308796634,0.0244648317985634,0.0141520200671137,0.112503132045332,0.0200477326999767,0.0728086231433405,0.0513966480332536,0.0679026650987324,0.1037334593491669,-0.0357312342197125,-0.0316276084096735,0.0084755867718837
0.118359374992071,0.105268453324206,-0.0749366666536733,-0.0299943406801313,0.0528145333171659,-0.0544328092073949,0.0354729729719765,0.0290126345423844,-0.0126820889470707,0.0622408792116752,0.0368923611181635,-0.0057827012187059,0.0584356525711964,0.109662576698435,0.0701943844492701
0.146664495377231,-0.0268562401280258,-0.12712328768539,-0.0676779463186017,-0.069767441867283,0.0023877745792964,-0.148123980426947,-0.0345611683281779,0.0499711704782277,-0.0491431451470257,-0.0816241104963888,-0.017467248922618,0.0113856068763725,-0.0152038700831298,-0.0349815001710632
-0.0424427480968244,0.0798701298696463,0.0138104205985585,0.0276851011167175,0.0202830188604515,-0.0526441162512302,0.104812970760604,0.121904761914991,0.0790774299746841,0.0047707394845353,-0.0129899726485703,0.0462222222013685,0.0086487213423063,-0.0339181286531438,-0.0491946514193847
0.233935704234226,0.0595204007768797,0.119713026257315,-0.0633608815445172,-0.0104460543319592,0.0425028804067846,0.0623988906760502,0.104414261435415,0.0418885970789313,0.0204072603694373,0.018240591094306,-0.0049420107341389,0.0165219233140534,0.0589623594614872,0.0825823064177012
-0.140341791808058,0.0216585921868058,-0.043237250568847,-0.0539215686254927,0.0467905008229468,0.050096805411066,0.0616706547750532,0.0403499931052182,-0.105751996092096,0.0393434080260731,-0.0637188208650414,-0.0173160173202072,0.0020837674710334,0.0688073394446025,0.1999660210686279
0.220783132525778,0.111297071115624,0.1158748551352329,-0.0349338936970581,0.0565876746802647,0.0493201198469002,0.152033603102407,0.0410141685546572,0.0069241982549839,0.0882426673427698,0.13005570354803,0.0799559471089792,0.0558797027084219,0.0665236051469864,0.0617964729649476
-0.0629579816760141,-0.0246549173712164,0.0001044375283416,-0.0316888728789896,0.0476903336208394,-0.0225751707110295,0.0340595820479377,0.017908309457357,0.155453549039166,0.0220878086924001,0.0027861123146413,0.0532331185117636,0.0241584158416501,0.0980264438429873,0.0125668449344272
-0.0021119324186045,-0.0929992250301424,-0.0848837209324752,-0.101524730368148,-0.0291896305194008,-0.0196166854673358,-0.299105607151719,-0.0165344727198541,0.0357366771241169,-0.0392646391320717,0.0489420816462254,-0.111568627465292,-0.0247486465561755,-0.0264511388766342,-0.139688407713106
0.178306878325615,0.0823127314088296,-0.0050825921250594,0.0964157772701128,-0.0275441547624206,-0.0119595216185728,0.0512883435461593,0.0577617328713722,0.180690072608242,0.0224427120428436,-0.0046862265531801,0.0240564996457395,0.064234734328025,-0.1060654514573229,0.0128345720627396
-0.224246203993926,-0.0392944676535473,-0.041557204711883,-0.0007607455284593,-0.0153715915157077,0.0500512911967534,-0.130252100848504,0.0518771331215708,-0.0556130721627897,0.0121227042936669,-0.2673490276328299,0.0275236539448237,0.0130468620360645,-0.0541798941857228,-0.074164133752801
-0.211030478940233,0.0068756875551476,0.0247160988815035,0.0342596117372647,-0.0494808924140846,-0.0335928809912155,-0.148416532471728,-0.0544594132555349,-0.0296074969530041,-0.0135663371069508,0.107292539834285,0.0844142037151947,0.0388457270003646,-0.0597449093721783,-0.0160866710396643
-0.0106696100030581,0.0390603660446191,0.132333767935153,0.0339241034794395,0.0367185684317035,0.0082872927862682,0.197919949580425,0.0689535689501406,0.069979006285777,0.001398601383431,-0.0196820590509706,0.0119607843175509,0.0420003627333239,0.097334602554481,0.0098931367255576
-0.020104344778341,-0.0372631687879026,0.0535545453955541,-0.0114695340444709,0.0274062526830618,-0.0383323903199431,-0.131544330430282,0.058346839549962,0.102683750172915,-0.0364577206943119,-0.0432432432668617,0.0537686502144763,0.0266323024053674,0.0517661567227026,0.0278468423764378
